subject_id,__dataset__,bicep,pred_bicep,err_bicep,forearm,pred_forearm,err_forearm,thigh,pred_thigh,err_thigh,calf,pred_calf,err_calf,mean_err
O36GvQdvm9ASza-DXBK3ccl-dGsikNceCPoSlbITJxU,train,26.7174,28.6626,7.2805,25.0414,25.0346,0.0273,52.2997,51.0754,2.341,35.8508,35.3399,1.4252,2.7685
O4seCrLSEagQp6BGJTsPYovKuLedF1KiXDYJjsxHV0w,train,23.6644,23.4143,1.0569,22.1341,20.4506,7.6059,44.6936,41.7232,6.6463,31.8044,28.8689,9.2297,6.1347
O8Q12m9aQL8_V0h2VNlUGSRNZmbsbcusAC3-MFXLUk0,train,31.8378,32.2497,1.2937,27.6352,28.1677,1.9269,55.1386,57.4676,4.2238,37.851,39.7627,5.0507,3.1238
OAbrCqaAW3pJE5CZ4IQFZbVuacN5J6rhE7eBJqme8HA,train,26.0898,32.569,24.8344,23.6519,28.4466,20.272,50.5507,58.0366,14.8086,35.3683,40.1564,13.538,18.3632
OEVYdNtZzji0-PRO4EFc_6Q_ValSmp9OOEMJylOUfOg,train,27.921,26.7141,4.3223,25.6298,23.3328,8.9622,50.6802,47.6034,6.071,36.5184,32.9375,9.8056,7.2903
OG9Sg6chAt62VpE1YhaBQcIQ1Qv22fYUHRPndomcxz0,train,27.7561,27.6634,0.3339,23.8175,24.1619,1.4459,52.0542,49.295,5.3008,35.3212,34.108,3.4348,2.6288
OHJbKBoYWYD-m6mpQi8Xw4zXuMKQe0g8APH6z__VLv8,train,29.6336,27.0369,8.7628,25.1494,23.6147,6.1025,55.9427,48.1785,13.8789,35.5687,33.3355,6.2787,8.7557
OLBWnedUwa0ARUg1ZVSXNvBuk5yLHZrgyB84RGKdYeA,train,30.9035,37.5653,21.5568,25.8184,32.8105,27.082,61.4637,66.9398,8.9094,40.3263,46.3167,14.8547,18.1007
ONExtjPuO-BP4G0Mxy8Hnm5snWhuR8xoomIwRPxkGXc,train,26.3989,24.8932,5.7038,23.442,21.7423,7.2506,51.1715,44.3586,13.314,32.8168,30.6924,6.4734,8.1855
OOQDFUlKiJhPaGZZJT2DZho_zF3PUgznbuIKXXuZcts,train,29.8347,35.379,18.5834,27.6723,30.9009,11.6674,53.1744,63.0439,18.5606,39.2727,43.621,11.0722,14.9709
OSK2OpdvdiHXzX-5IyZVXyqrqIC4TbkGTeUWo2A55jY,train,30.9834,30.16,2.6577,28.2244,26.3425,6.6677,56.761,53.7437,5.3158,41.6029,37.1861,10.6166,6.3145
OW69pCNzvuyn4IDrAvGcRw6BjIQPd71jXCOtNPWpKIg,train,24.0585,24.2926,0.973,22.7268,21.2177,6.64,46.2906,43.2883,6.4858,32.5565,29.9518,8.0005,5.5248
OXlS2SZWh3sRr98QBvGxTZKQBDa5h0TQOcSKd00noQ0,train,24.5273,24.9657,1.7874,23.8587,21.8056,8.6051,46.3432,44.4877,4.0039,33.3889,30.7817,7.8084,5.5512
Ob8vB_biehhDu_hwzWjueaELAjJL7v-22Ijby72Up8w,train,30.7134,28.922,5.8327,27.4556,25.2612,7.9927,54.7495,51.5377,5.8663,35.3305,35.6597,0.932,5.1559
OkD_s5l3lVIhaNKIZPzRPwKaGobxBEXGVQ0qW86r5A0,train,23.0972,24.198,4.7658,20.8087,21.1351,1.5688,45.1539,43.1197,4.505,32.5781,29.8352,8.4194,4.8148
Oou9zXqnLOriTu0LP3ndMcnjJTQb2i5674RjAxO-t7I,train,31.4651,29.1176,7.4607,25.8882,25.432,1.762,53.2331,51.8863,2.5301,35.4148,35.9009,1.3726,3.2813
Op7RQ5cjwd583mhbwbcgJgBkiOvpIBlAVzi07o2-69I,train,30.9776,29.9597,3.2859,26.7713,26.1676,2.2553,55.9467,53.3869,4.5755,38.7295,36.9392,4.6225,3.6848
Op8r02niR4ewKbhCNlxQ0bbj9lntsw2SLCKTfXOjsc0,train,24.1047,23.2776,3.4314,23.1851,20.3312,12.3091,47.4396,41.4797,12.5633,32.9876,28.7004,12.9963,10.325
OpsAHKwX0vH2qhmJul_yqJDkZ6aEfgL7JmQXapmG43k,train,37.629,36.1561,3.9143,25.4009,31.5796,24.3249,65.7027,64.4285,1.9393,38.4162,44.5791,16.0424,11.5552
OqLpAk-EBo2DigLIIYoSlGrjDjh-RTYpCfUDAyV12Iw,train,31.5909,28.108,11.0252,26.3998,24.5502,7.0061,46.4122,50.0871,7.9181,32.6759,34.6561,6.0601,8.0024
Orbyk3iPXYvSdz9sJJC_no7TvLkGljXwfgP7phGtk0I,train,32.3839,31.3607,3.1595,28.2386,27.3912,3.0007,56.6399,55.8834,1.3357,40.4523,38.6666,4.4143,2.9775
OuqGc3iTumHR0ki5YB_FgsSlcIE4r70wUppri1uf9HI,train,26.2012,27.113,3.4803,23.0951,23.6812,2.538,48.7683,48.3142,0.9311,34.1506,33.4294,2.1119,2.2653
OxK_g9JOUf-B_yRb4AQliy76liI7Zz3uhIW8dbpOTQw,train,30.7645,26.897,12.5712,29.3612,23.4925,19.9878,51.5318,47.9293,6.9909,35.6631,33.163,7.0103,11.6401
Oy8RHBJN9tp8RgpUs4Pg2x7ALbud1MPkfbF64WxpE2Y,train,30.9987,31.5547,1.7935,27.7792,27.5607,0.7867,51.3816,56.2291,9.4343,36.485,38.9058,6.6349,4.6623
P04VOrUsLTX6SIW5Iogjg7m40YuLGUqVBqRSEFya9GI,train,24.69,28.2399,14.3778,21.5041,24.6654,14.7012,45.998,50.3223,9.401,29.066,34.8188,19.792,14.568
P1aEQqvvzL2pKMO4Pq17rpAPVgluY9Op1dqv_caiRJM,train,34.0723,36.7127,7.7493,28.6547,32.0657,11.9039,60.6073,65.4203,7.9413,43.2759,45.2653,4.5971,8.0479
P2napCkrkVITcwLhUfdanIOl4ysctsqjd_4DRNa4dus,train,31.8116,31.5593,0.7932,27.6717,27.5646,0.3869,63.0695,56.2372,10.833,40.3237,38.9114,3.5025,3.8789
P7Fj7Yam-B8N2UIU2PCCVq3wZNCVx43pbvCaLr6Jahk,train,33.6295,36.4143,8.2806,27.5984,31.8051,15.2425,66.2288,64.8886,2.0236,42.0769,44.8975,6.7034,8.0626
P7PpDV6HKTYXWgAL-1kAoYYPIrFdsoOAa8Xl7rfXUWI,train,27.7291,29.7902,7.4332,25.7121,26.0195,1.1958,51.8311,53.0849,2.4189,35.0784,36.7302,4.7091,3.9392
P8HjcpmrkvjCE8bRSLOeAp0dccbVIhGqff_ua4RKIac,train,27.3306,25.8418,5.4473,23.1947,22.5709,2.6894,51.9082,46.0489,11.2878,32.3036,31.862,1.3672,5.1979
P9xEH1gTLHYiXIPkKlGqZ63y1rExLqOPPSkimNdQsYc,train,26.3724,28.4462,7.8636,23.0154,24.8456,7.952,49.3033,50.6899,2.8123,33.3235,35.0731,5.2504,5.9696
PEHN1aqxst83Z9A4dsV9vlx4izfDR4pcnR-j3mGZQFY,train,26.0004,23.1071,11.1278,23.4424,20.1823,13.9067,47.892,41.1758,14.0236,34.4709,28.4902,17.3499,14.102
POrRNKsiJroy26MF_45GMYIj9GSQYqT1FHIh9ZmkcQI,train,35.8859,37.4722,4.4206,30.7081,32.7292,6.5817,55.6238,66.7738,20.0453,40.3004,46.2019,14.6435,11.4228
PSWXWb1JMr1NXcxjGIGDSeYOT6YZLvclRRYBZT5AkzI,train,28.6671,27.0207,5.7431,25.11,23.6006,6.0112,56.9421,48.1497,15.4409,37.2918,33.3156,10.6626,9.4645
PTlHUsHV7o9UT252M5WVnZ4UHD70AB2ki2h3-WTeFBg,train,33.4052,34.1699,2.2893,30.6336,29.8449,2.5747,56.4894,60.8893,7.789,42.0977,42.1303,0.0774,3.1826
PW8dOnlNQSNB1pH0OLBgp93-V6uCLs6ks9WS6Vg_2HA,train,31.8029,34.3307,7.9481,27.8951,29.9853,7.493,56.8414,61.1757,7.6253,36.6342,42.3285,15.5435,9.6525
Pefs-r0yS1ClcRpjUKi5FU1NC7w920QUrokdZ0c4fiw,train,35.4838,39.5258,11.3911,29.0614,34.5228,18.7926,59.1509,70.4333,19.0738,41.7878,48.7339,16.6223,16.4699
PhWGxRdPqcxq4ZCkS_EgGaro9Nq3krfllRS9EsD7ppg,train,29.5489,29.8306,0.9533,26.1685,26.0548,0.4347,53.1877,53.1568,0.0582,38.0241,36.78,3.2719,1.1795
PmWdX9mWtv6pOPuX7h0jfjLFLxlbiA7-5BonJDLNV5M,train,29.1073,24.2375,16.7307,26.9346,21.1696,21.4036,50.3058,43.1901,14.1448,36.2191,29.8839,17.4913,17.4426
Po01HpDqWRcl6Y8hblHM1rATImORptJPZ4SeIfk_UjE,train,34.0678,29.9625,12.0504,29.853,26.17,12.3372,56.7769,53.3918,5.9621,40.1839,36.9426,8.066,9.6039
PsNriiQw43ZxP6OA1jYF0Ie-2PGjrntpETaX69ye71c,train,28.8082,22.4772,21.9766,25.6832,19.6321,23.5606,44.4778,40.0533,9.9476,32.9711,27.7135,15.946,17.8577
PvvWNiET5hz701BDbx_LMXCRHnH7W94qby9EuCVLxs8,train,29.3204,25.216,13.9986,25.177,22.0242,12.5223,53.7162,44.9337,16.3498,32.8001,31.0903,5.2126,12.0208
PxsFhzWWdGKMvqMtrMiu7ToUSSZa4rcZ46ryRS8Z1ds,train,32.0489,38.4605,20.0057,29.1121,33.5923,15.3895,59.4731,68.5349,15.2368,40.7171,47.4204,16.463,16.7738
PzOCTMEqFNW_m0El8kk94x5NoGcA-L_d65TiAJe5p68,train,26.1862,25.7115,1.8128,23.2671,22.457,3.4814,52.933,45.8167,13.444,36.8622,31.7013,14.0005,8.1847
Q-y1oIbsoe4Rqzy9N4iKyG8Asqb6CI_dA39f6Xayv6s,train,25.824,24.7512,4.1541,23.6485,21.6184,8.5847,48.665,44.1056,9.3689,35.6859,30.5174,14.4833,9.1477
Q0xb8LF0NL5XCdHFaoOj5XHT0p5Do8Ei9-IDRuNYOd4,train,31.9952,35.351,10.4885,29.6052,30.8765,4.2941,55.4271,62.9939,13.652,38.5483,43.5865,13.0698,10.3761
Q1mrhkvdeveFY2PVxxtCrR57IGVzOJsBhBJqR3bVL8c,train,33.5243,35.4534,5.7544,30.7682,30.9659,0.6424,58.9411,63.1764,7.1857,39.9775,43.7128,9.3433,5.7314
Q7mU0hXmoLdyNJep0JFlulz3lLODrEnGPuKc8TMdcx0,train,28.6536,28.2735,1.3268,23.8381,24.6947,3.5935,52.9643,50.382,4.8755,38.5885,34.8601,9.6619,4.8644
Q8EWvJHo7ZjvwLJNpaJxCxZAky0rrnvcmYsTvGSOPFg,train,24.4393,25.2228,3.2056,22.9002,22.0302,3.7991,48.8588,44.9458,8.0088,35.0017,31.0987,11.1509,6.5411
QCS_XzowNPVZ6LaRgVS6VUwPbRWnZ8G6G8Jy4ABnbFs,train,33.1458,32.1625,2.9665,27.6687,28.0915,1.528,51.5792,57.3121,11.1147,34.2511,39.6552,15.7778,7.8468
QD6ovtOw9zxOZ6WdyfubnDySb43N6CMB70x5nzS257U,train,30.9952,32.5793,5.1108,27.4714,28.4556,3.5824,54.028,58.0549,7.4534,41.4938,40.1691,3.1926,4.8348
QGyEU_F-3up3kln0_3lsdpz562p0ad8DRgCzf_iViGk,train,31.2617,30.2016,3.3909,25.964,26.3788,1.5978,52.7731,53.8179,1.98,33.9924,37.2375,9.5464,4.1288
QJjnm8eqcTWclApiqQ3yU8OmtAc6DsXvX5ysML60mZA,train,24.876,27.7608,11.5967,23.6916,24.247,2.3443,48.7203,49.4685,1.5358,35.2666,34.228,2.9448,4.6054
QLWl4hAxVhedj3BGM7HyF5my3GJnKsXc51wfIX553Qs,train,31.9409,32.1129,0.5384,28.5374,28.0482,1.7144,57.3058,57.2237,0.1433,39.4286,39.594,0.4193,0.7038
QN6awL28K1oOGTfvrs6JaebgAll0DiBRUmVZiVuZx2k,train,31.5043,31.8202,1.0025,26.7353,27.7925,3.9545,59.8136,56.7022,5.202,37.0913,39.2331,5.7743,3.9833
QScXtldfJ1arhceGOcY92H3vhIyajsSdzOOCEp6zZc8,train,31.4781,27.6892,12.0364,28.0222,24.1845,13.6953,52.5427,49.341,6.0935,34.3677,34.1398,0.6632,8.1221
QTYeuzfnNXU4trG76LSA8XR3m8gbpDRBEhaLvMffJ1w,train,28.6577,31.1102,8.5579,26.2316,27.1724,3.5868,51.5499,55.437,7.5406,35.6738,38.3578,7.5235,6.8022
QVqq2Hw45tSfwmA9HO7AxeBnonmAaUIEM7yz8UnYktc,train,27.746,26.0176,6.2294,23.6977,22.7244,4.1071,50.2646,46.3622,7.7637,34.2427,32.0787,6.3195,6.1049
QW2Nv2ELci-jrh1F22pctTT58FcUFls-aiIrbIm5Usg,train,33.9417,36.2423,6.778,28.8266,31.6549,9.8113,56.3782,64.5821,14.5516,39.0479,44.6854,14.4375,11.3946
QaLad0bdqMYb9vpplgK_scMV6Z2tuAJ04pxEsdXFOMA,train,29.2832,30.3714,3.716,26.6012,26.5271,0.2785,48.4723,54.1204,11.6522,33.8825,37.4468,10.5194,6.5415
QcyYsF0UTeV4WWk7qMtvs6QaTRvMuiW4mCCjXb3wL2Q,train,34.3459,29.6466,13.6823,28.9199,25.8941,10.4628,59.3942,52.8289,11.0538,38.3437,36.5531,4.6697,9.9672
Qdp6TYwkdxbX5uoZpl2PtFjq4Vq5PnUV4j5xrz-ZQ6Y,train,26.6113,26.9668,1.3359,24.0579,23.5535,2.0967,51.3116,48.0536,6.3494,36.493,33.2491,8.8893,4.6678
QeM2XorlxNq4QlazMs-7rhh0gSmxLTaOiQHR6S0dxxA,train,30.6241,30.199,1.3881,25.7401,26.3765,2.4728,52.3557,53.8132,2.7839,35.5512,37.2342,4.734,2.8447
QfKpuP6dZQy-hOYNYE5Unp5XJ0g0H2AU6yLy8KASKNg,train,23.963,24.2769,1.3097,21.4061,21.204,0.9441,45.9341,43.2603,5.8209,32.2937,29.9325,7.3117,3.8466
Qft8SrjkyOiUJE2WWGWi5qioxAL6RfK9cpCKkzYBGtU,train,33.6943,37.8215,12.2488,29.2923,33.0342,12.7745,60.0198,67.3961,12.2898,41.7664,46.6325,11.6506,12.2409
QgfeuOOze8IVivTFjCA5CjmcZ2J87GUFLIq9O1Ruy80,train,32.8927,38.2223,16.2032,28.7535,33.3843,16.1053,58.0459,68.1105,17.3391,41.1557,47.1267,14.5084,16.039
Qhq5WBZPQIcW7PhH7-lgUiX7qqU3fjqH1CD-Bf2j13k,train,29.1647,28.0806,3.7174,26.1201,24.5263,6.1018,54.6527,50.0383,8.4431,36.1582,34.6223,4.2478,5.6275
QhxNLGGNPt_CLAWdS2v9-VV6QzaYIjd0kYa2TSu167Y,train,33.4606,30.591,8.576,28.5416,26.7189,6.3859,57.6052,54.5118,5.37,40.1512,37.7175,6.0611,6.5983
QiAADJFrx4hH-ORJ7WLmTlPpW1IS1vQ19Paf_BEVYPE,train,33.5678,37.5374,11.8256,28.7453,32.7861,14.0574,60.2944,66.89,10.9389,41.2324,46.2822,12.2472,12.2673
Qj2g7jzcDOidGBcyG5ZtqGApt97vV1BkLsdju4fRFSE,train,28.641,31.0821,8.523,26.8419,27.1479,1.1401,53.9597,55.3869,2.6451,37.3626,38.3231,2.5707,3.7197
QjI7V3xOO1AI6u5KD4WeyvLAaS_pr4ZsGG6xDhzHRpY,train,33.1887,35.9042,8.1818,27.1744,31.3596,15.4014,59.9186,63.9796,6.7776,38.3452,44.2685,15.4473,11.452
QjnGzy-1LuyPq1STjAITAM5lIyPavydwCFsdj0JzYRA,train,34.3842,37.7787,9.8722,27.6589,32.9968,19.2992,58.0052,67.3199,16.0583,41.0329,46.5797,13.5179,14.6869
Qq9NaLjx3iFSgN4IO9FFHNQhM-HniE8cy7GXNWpJVtk,train,31.4999,27.6662,12.1706,26.3336,24.1643,8.2378,56.4309,49.2998,12.6368,37.8173,34.1113,9.7997,10.7112
QsfW9r37rNEuvlI7R89pMY3WbI0itD-PML1D28QCAEg,train,25.6701,25.664,0.0236,22.5893,22.4156,0.769,49.567,45.7321,7.7367,34.1832,31.6428,7.4317,3.9902
QvECcBK0DBGDO8AfvTxS9NtMSJ8-kzMGM_rv7NeO3SU,train,30.027,30.5482,1.7357,26.8301,26.6815,0.5537,56.746,54.4355,4.0717,40.1005,37.6648,6.0739,3.1087
QvvspmnbMFsvetheLFMmqbxPuYhuz7z2HpKC_jXBj0o,train,33.185,29.426,11.3274,28.8408,25.7014,10.8853,52.1694,52.4358,0.5105,35.068,36.2811,3.4595,6.5457
R1D_E6s-GP4mOhzN9yvgHcF-8vXl9GVKmbq1XL_g5_o,train,25.5526,26.1217,2.2269,22.5873,22.8153,1.0095,48.909,46.5476,4.8281,35.0732,32.207,8.1721,4.0592
R2dKfCDJQHFZH_8b0YP1p0k_uYowFNx37BmijYalB7M,train,27.8956,26.0013,6.7905,24.2997,22.7102,6.5413,55.1418,46.3332,15.9746,36.4944,32.0586,12.1546,10.3652
R2oQsZsj0aVNB5JF8rS1AwZranVfJ3b5YWVVZ1etG7A,train,27.4899,29.0864,5.8074,23.5608,25.4048,7.8267,55.5529,51.8307,6.7003,33.4509,35.8625,7.2091,6.8859
R4S5zQac3r9UwZ_mkT3I2J0p1Y842bOqrn8bjy7pbYs,train,28.6935,35.6828,24.3583,25.1544,31.1662,23.8998,52.2703,63.5851,21.6467,36.1784,43.9956,21.6073,22.878
R6OR4DPv36jHJz2ItpP30U5G0lKe8AwmpmbIRVOScHw,train,29.2629,31.3898,7.2683,26.9171,27.4166,1.856,52.9925,55.9352,5.553,34.4782,38.7025,12.252,6.7323
R6lI4XrZv80ND_JSygPq0gmxy-AJ3FqmuLPssZXEWrA,train,41.5544,44.4085,6.8683,34.0516,38.7875,13.908,63.5667,79.134,24.4897,43.3914,54.7541,26.1864,17.8631
R8TAI3oDN4eue22DWUjf6d5aU1hYX4gK1FnF5-F1CtA,train,29.8394,28.4861,4.5351,25.8505,24.8805,3.7525,49.0988,50.761,3.3856,36.2703,35.1224,3.165,3.7095
RCvBZwL6ySv9VZVZ5BZjlncUxRBCExRk8cLHIXkL2mc,train,24.2892,25.3749,4.4696,23.6445,22.163,6.2657,45.8866,45.2169,1.4595,32.061,31.2863,2.4165,3.6528
RDxjKtYfF_820cUZ7zkbxP4f10QxD7eeLywY15TzAgY,train,31.5613,28.4244,9.939,27.2845,24.8266,9.0083,52.9629,50.6511,4.365,34.9925,35.0463,0.1536,5.8665
RImghWGquKp-Ol8otUz5nMKMoeJEmd9skki_80D5NXI,train,37.814,36.2578,4.1154,31.7897,31.6685,0.3814,61.7423,64.6098,4.6443,39.3206,44.7046,13.6925,5.7084
RK5u73TC2KMl2qXLHIRhgKpCbt9AOfntD0lnBYWCxQo,train,32.1643,32.7483,1.8157,29.4143,28.6032,2.7575,57.1089,58.3561,2.1839,39.3809,40.3775,2.5306,2.3219
ROnYLg06pCSJ47L9kbpeqFAMv8uY2SC0csYHqPwlvUI,train,26.7968,28.7161,7.1623,24.9495,25.0814,0.5285,46.5274,51.1708,9.98,34.0171,35.4059,4.0827,5.4384
RQq_cqoXxjRz_clDrc-_WzDZjYVR7-wSKqcbn4WSwSE,train,22.5728,22.1468,1.8873,20.812,19.3435,7.0559,45.8799,39.4646,13.9828,33.376,27.3062,18.1863,10.2781
RUO2J9Y34xvK2dxHt2CHiRdfWwsZ5el7VQMIuf_FIJI,train,26.2754,29.841,13.5703,23.6244,26.0639,10.3259,46.6679,53.1754,13.9442,32.5669,36.7929,12.9761,12.7042
RZGVhoCaP47IHpVlPgcaB8_FpevNIj4qwzBE3mqIJ-s,train,26.4671,25.0425,5.3825,23.903,21.8728,8.4936,51.8627,44.6247,13.9562,36.2966,30.8765,14.9328,10.6913
R_Xg4Nh-OYq6AJspZUtA0VXq04NHInTcUqlNXvVr1iE,train,27.4541,27.3102,0.5241,24.6169,23.8534,3.1014,50.6749,48.6656,3.965,36.4527,33.6725,7.6269,3.8043
Ranix2Ep61ZJ4Q0aWteK6smrMAD3jzKDODGy4mvFk_c,train,31.8145,30.8133,3.147,27.746,26.9131,3.0019,55.8195,54.9078,1.6333,40.9857,37.9916,7.3052,3.7718
Rb3Q0-p0ODVkC7J0Y-Ab6Hz1m-Zyhq_Oa51zsq5_AiI,train,30.2599,33.4134,10.4211,27.1315,29.1841,7.5653,56.2788,59.5411,5.7967,38.0329,41.1974,8.3205,8.0259
ReU8t8rSsjxvbMQftiQxiI6xkDiQBKQkO1jJZTYJxOg,train,31.0619,32.4141,4.3534,28.0826,28.3113,0.8146,50.0671,57.7606,15.3664,41.3267,39.9654,3.2939,5.9571
ReXksxD2slcyWPByLyLntNmLGJITrJkkgxHefm7FCSw,train,22.5349,23.5094,4.3243,21.3234,20.5337,3.7035,45.1911,41.8927,7.2986,33.854,28.9862,14.3786,7.4262
RepVnNXP8Ro--nW_dI7-Mzee4h7Uz7Zm2iQjOdl50Q0,train,29.3878,28.8226,1.9231,26.6084,25.1744,5.3893,52.7824,51.3606,2.6937,36.7525,35.5372,3.3067,3.3282
RgHFQC0AYP9O4OaJAasa1xVK6RznfIPHAI0nmCFiehA,train,31.9153,30.9983,2.8735,27.7088,27.0746,2.2886,54.9444,55.2375,0.5335,37.4359,38.2197,2.0938,1.9473
RgxA2NY_qUQsfbRylNa2EkHdu8oWMuR0BVjVSkCMw80,train,31.0965,30.3903,2.2708,29.7953,26.5437,10.9133,57.0275,54.1542,5.0383,37.5825,37.4702,0.299,4.6304
RjXw5CEZ1E-C2dyiHBaoTiE-7wvIySfKHUAORkxwNF4,train,29.4819,31.8998,8.2014,27.5159,27.8621,1.2583,49.4112,56.844,15.0427,36.0812,39.3313,9.0076,8.3775
RmX_Gxh2RmFdRfFMJEwqaRRoqhcuFpqhG-ZjiKprUmM,train,33.6026,38.657,15.0415,29.2763,33.7639,15.3285,60.3424,68.885,14.1568,41.9334,47.6626,13.6625,14.5473
RtKCT7Vv4B2-hjY1uFTiLCA4OBe30BT7_rgFeDPrxq4,train,34.0018,32.9484,3.098,27.9255,28.7779,3.0526,65.7831,58.7126,10.7482,39.8551,40.6241,1.9296,4.7071
RxMNb3gTmoISfrr8Bq66_Y6mab1irN7S3JkFj2MxYCE,train,33.7858,35.5681,5.2754,26.6938,31.0661,16.3794,60.217,63.3807,5.2539,40.2913,43.8541,8.8428,8.9379
S0K6y-KfAfl0vF2ldf5Uu5ISSEF_Z3Kznu1p6VUX9sY,train,23.1836,23.8246,2.7649,21.2782,20.809,2.2049,45.6354,42.4544,6.9704,32.3203,29.3749,9.1132,5.2634
S15tQ15Us0X6SmjBk8n1rSFhgtMbZ3kSb8R-ABuo0ww,train,36.5805,33.3251,8.8993,28.7389,29.107,1.2809,66.4478,59.3839,10.6309,42.7723,41.0886,3.9364,6.1869
S2mmeg781MZQc-lUFAQ7ShYJ6xh3LhzmNqNSN5xCu34,train,24.8873,25.3171,1.7269,22.4315,22.1126,1.422,48.8938,45.1139,7.7309,34.2415,31.215,8.8387,4.9296
S45BGG7fwwStlMSiUGTnZJTJYx3izNJXWKNQ5fsxIlg,train,27.4564,26.6148,3.0653,24.7037,23.246,5.9007,52.5382,47.4264,9.7297,33.476,32.8151,1.9742,5.1675
S7yKMTRDnBadwqQLxj-YxnZ7tUY-sxd7zBKF-N-laAg,train,26.1172,27.5003,5.2957,22.2326,24.0194,8.037,52.9545,49.0043,7.4596,34.6508,33.9069,2.1471,5.7348
S8DNkHWYnqSYrSKVjzT48pSx5KnBvkPR9YANe3OxRNk,train,31.2278,30.7147,1.643,26.3393,26.827,1.8514,54.966,54.7322,0.4255,39.1064,37.8701,3.1614,1.7703
S9GE5Oya-CqVSz_DNHS-sQr_2CemlLY7amKdVrsk2e4,train,33.6719,32.7081,2.8625,28.7345,28.568,0.5794,56.143,58.2843,3.814,42.0706,40.3278,4.1424,2.8496
S9Nv2Cy4a9bOgizxQsboycFVmZZROIA22x4QwiRfPRE,train,31.6679,28.1487,11.1127,28.2493,24.5858,12.9683,52.679,50.1598,4.7822,36.8197,34.7063,5.7397,8.6507
S9zKF4YjHsOv9MC2NLaW4o0k8o84LWICxS8BJ5wsQnk,train,30.8678,31.4861,2.003,28.0607,27.5008,1.9953,50.3491,56.1069,11.4357,38.3712,38.8212,1.1729,4.1517
SBAJJtSt30mW6d7I0tcNAfCArXRNzOABCb1TY4qq9N4,train,28.7858,34.314,19.2046,26.6384,29.9707,12.5093,49.1322,61.1461,24.4521,37.2982,42.3079,13.4316,17.3994
SCrgJSZYcGAKjmC780rJme0Zww5HMuPWH1vGrplVehc,train,30.4503,31.5061,3.4676,27.9111,27.5183,1.4077,51.537,56.1426,8.9364,39.6634,38.8459,2.061,3.9682
SDeiJFKVmRceC3qDqcpQTyDnNDOrSB2SriupQya166k,train,35.3624,37.9311,7.264,27.1316,33.13,22.1082,64.869,67.5916,4.197,41.4055,46.7677,12.9504,11.6299
SEmnk4jlSmg3QtnZMtmBa-LkBg--17VtCby5OBK99YY,train,31.5598,35.0786,11.1499,28.1142,30.6386,8.9791,59.8666,62.5086,4.4131,43.6187,43.2507,0.8438,6.3465
SGYSr86YAIQ-rG6imvNMUUDbP-rLA3m8pglajFBEf7o,train,28.9501,33.3806,15.3038,25.8133,29.1555,12.9476,57.7708,59.4828,2.9634,39.0409,41.1571,5.4204,9.1588
SHGPO9XrEnt07sVVxc95eNNyzpV_I8R_E5KFtMNABpQ,train,35.4529,36.4547,2.8255,31.8129,31.8404,0.0865,57.687,64.9606,12.6088,42.6642,44.9473,5.3513,5.2181
SOBDbKkRyVnde0LsY4ekKIEN8FK8nlUfpvoUmD1tZyI,train,30.0925,33.2355,10.4442,26.4618,29.0287,9.7004,51.3095,59.2241,15.4253,35.0052,40.9781,17.0628,13.1582
SPNzQXP6J5sNtZRUepCJSwqxWzJrf-oJlQYaASJQeRQ,train,24.772,24.2596,2.0683,23.2383,21.189,8.8187,45.5639,43.2296,5.1231,33.8589,29.9112,11.6593,6.9174
SU8ajtC4J0BylhJPVO6XHvhNND-cN0bNSyioea-I1r8,train,31.9091,28.4732,10.7678,28.0898,24.8692,11.4652,54.1158,50.738,6.2417,36.6163,35.1065,4.1234,8.1495
SZ8fMi9suHoMg8MZm5RigqiTy9G3tQGkYjSO_Tb-LMQ,train,34.7133,31.4007,9.5425,30.9908,27.4262,11.5023,57.4754,55.9547,2.6457,39.6524,38.716,2.3616,6.513
SZmnW-xc6SrqiqDHJsWld1yYThhr489nBwJCqzYIh-A,train,30.4077,30.6649,0.8457,28.1366,26.7835,4.809,55.1191,54.6435,0.8629,37.641,37.8087,0.4455,1.7408
SeU7Oa1_lbmjnPf7Ia-FHrIGFRH9rMXzK6XlsB8wg6I,train,29.2007,26.3813,9.6554,23.7647,23.0421,3.0406,51.2076,47.0103,8.1967,36.0971,32.5272,9.8899,7.6957
SgDusbluaGnu0xOboeb-2JPm-kNIjM8SOLqNrFdhnrw,train,30.7875,28.7958,6.469,25.764,25.151,2.3794,49.3911,51.3129,3.8909,31.6379,35.5042,12.2206,6.24
SiuORojzbHGW8rsuEbvKA_geBv_0RAciTzfgntReouU,train,29.6549,32.002,7.9148,27.47,27.9513,1.7523,54.4872,57.0261,4.6596,37.2478,39.4573,5.9317,5.0646
SkFvQRL3yL17aFJkb6GvdhrubzW4I2nvNAhIZ4JkauE,train,40.2769,41.0869,2.0111,32.1859,35.8863,11.4969,58.6331,73.215,24.8697,44.1124,50.6586,14.8398,13.3043
SnRufUG41gyAnwY8mh8ci8O3iUbshtmaQkXebwXadkQ,train,30.1872,32.4591,7.5259,27.7707,28.3505,2.088,47.4692,57.8406,21.8485,33.7926,40.0208,18.4307,12.4733
SoXRD34VppK94SA4pQ4frEtTDnoL0JHro9MzZmPSJfg,train,31.6315,35.1045,10.9794,28.0128,30.6611,9.454,55.7079,62.5546,12.2903,38.9943,43.2825,10.9972,10.9302
